startstation_name,total_trips,avg_daily_trips,peak_hour_departure_ratio,weekend_usage_ratio,id,latitude,longitude,nbDocks,early_peak_zero_days_ratio,spatial_density_index,turnover_rate,cuberoot_peak,quantile_early,sqrt_spatial,cuberoot_turnover,orig_weekend,boxcox_trips,quantile_peak,has_early_peak,log_trips,arcsine_early,log_turnover,log_spatial,avg_daily_trips_t,turnover_rate_t,early_zero_t,spatial_density_t,early_normalized,orig_early,scaled_log_trips,scaled_log_turnover,scaled_log_spatial,scaled_early_normalized,scaled_peak_hour_departure_ratio,scaled_weekend_usage_ratio,scaled_avg_daily_trips_t,scaled_turnover_rate_t,scaled_early_normalized,scaled_peak_hour_departure_ratio,scaled_weekend_usage_ratio,scaled_spatial_density_t,cluster
"Lower Marsh, Waterloo",10610,28.989071038251367,0.4508526764566556,0.2311700615821885,BikePoints_870,51.500139,-0.113935,17.0,0.1908396946564885,10,1.7052394728383158,0.7667931373870055,0.1745147278956481,3.1622776601683795,1.1947080565373194,0.2311700615821885,0.14629133082633458,0.37405541561712846,1,3.4008330165643,0.4520961266468721,0.9951904380798542,2.3978952727983707,3.4008330165643,0.9951904380798542,0.4520961266468721,2.3978952727983707,0.17429297469511365,0.1908396946564885,0.21649115411782938,0.8420411659941965,1.019897176896191,0.17052309156768292,-0.31325585482835344,-0.15329978681953096,0.21649115411782938,0.8420411659941965,0.17052309156768292,-0.31325585482835344,-0.15329978681953096,1.019897176896191,0
"Lower Thames Street, Monument",7248,19.80327868852459,0.3944181147972617,0.1874670879410216,BikePoints_276,51.509301,-0.084985,24.0,0.3893129770992366,3,0.8251366120218578,0.7333629257921942,1.3968173156684924,1.7320508075688772,0.9379404932607555,0.1874670879410216,-0.5032953446430297,0.08690176322418136,1,3.035110603541076,0.6737865382211882,0.6016548401352795,1.3862943611198906,3.035110603541076,0.6016548401352795,0.6737865382211882,1.3862943611198906,1.3891739067176614,0.3893129770992366,-0.44420394556638004,-0.4760979103104237,-0.8884168326373744,1.4079076065725589,-1.2058516035842946,-0.8720774499911214,-0.44420394556638004,-0.4760979103104237,1.4079076065725589,-1.2058516035842946,-0.8720774499911214,-0.8884168326373744,1
"Macclesfield Rd, St Lukes",15566,42.53005464480874,0.5189668465690054,0.215420200462606,BikePoints_351,51.529423,-0.097122,28.0,0.1641221374045801,6,1.5189305230288837,0.8036122311058818,-5.199337582605575,2.449489742783178,1.1495096896665877,0.215420200462606,0.8810609924775482,0.801007556675063,1,3.7734516109001683,0.41710997605019806,0.9238344158185628,1.9459101490553132,3.7734516109001683,0.9238344158185628,0.41710997605019806,1.9459101490553132,-2.0642532537328497,0.1641221374045801,0.8896445364709452,0.603035694154982,0.16725901318743908,-2.1094883615447615,0.7640701114698552,-0.412335898727186,0.8896445364709452,0.603035694154982,-2.1094883615447615,0.7640701114698552,-0.412335898727186,0.16725901318743908,0
"Maida Vale, Maida Vale",15583,42.57650273224044,0.5057864710676446,0.2550122249388753,BikePoints_8,51.529857,-0.183486,39.0,0.1641221374045801,1,1.0917051982625754,0.7967506066874949,-5.199337582605575,1.0,1.0296788511652635,0.2550122249388753,0.8832794242803282,0.7329974811083123,1,3.774518076921388,0.41710997605019806,0.7379796176601803,0.6931471805599453,3.774518076921388,0.7379796176601803,0.41710997605019806,0.6931471805599453,-2.0642532537328497,0.1641221374045801,0.8915711585457995,-0.01948098095854911,-2.195990264077347,-2.1094883615447615,0.5556030516825087,0.2388294674317616,0.8915711585457995,-0.01948098095854911,-2.1094883615447615,0.5556030516825087,0.2388294674317616,-2.195990264077347,0
"Malet Street, Bloomsbury",20161,55.08469945355191,0.4477915143072726,0.1505601021533461,BikePoints_12,51.52168,-0.130431,49.0,0.1946564885496183,10,1.1241775398684064,0.7650537586253667,0.2749231060335918,3.1622776601683795,1.039788399957223,0.1505601021533461,1.4281246527299387,0.36272040302267,1,4.026863038315812,0.45693421625234326,0.7533846873951172,2.3978952727983707,4.026863038315812,0.7533846873951172,0.45693421625234326,2.3978952727983707,0.27293177522326845,0.1946564885496183,1.3474444479214498,0.03211797094535952,1.019897176896191,0.27098900648577817,-0.3616726448316661,-1.4790823008963694,1.3474444479214498,0.03211797094535952,0.27098900648577817,-0.3616726448316661,-1.4790823008963694,1.019897176896191,2
"Mallory Street, Marylebone",5737,15.674863387978142,0.4668743509865005,0.2471443406022845,BikePoints_208,51.525051,-0.166304,20.0,0.1793893129770992,6,0.7837431693989071,0.7757706387780708,-0.27820314186219997,2.449489742783178,0.9219865585436925,0.2471443406022845,-0.8657766095616457,0.4659949622166247,1,2.813902399143129,0.4373537260007616,0.5787140604526814,1.9459101490553132,2.813902399143129,0.5787140604526814,0.4373537260007616,1.9459101490553132,-0.27784404929639184,0.1793893129770992,-0.8438271883627846,-0.5529375616620824,0.16725901318743908,-0.2899889943501274,-0.05984946426218523,0.1094272998814961,-0.8438271883627846,-0.5529375616620824,-0.2899889943501274,-0.05984946426218523,0.1094272998814961,0.16725901318743908,1
"Malmesbury Road, Bow",2312,6.316939890710382,0.410882842865075,0.3048306496390894,BikePoints_472,51.529452,-0.027616,21.0,0.4045801526717557,4,0.3008066614623991,0.7434287216599935,1.4311300476308642,2.0,0.6700324195067988,0.3048306496390894,-2.051648451911989,0.1624685138539043,1,1.9901921928497515,0.6893894175557277,0.2629845808487264,1.6094379124341003,1.9901921928497515,0.2629845808487264,0.6893894175557277,1.6094379124341003,1.4274191317534506,0.4045801526717557,-2.331899227369442,-1.6104667071344814,-0.46747220892857283,1.446861258724607,-0.9454376684774476,1.058187234317887,-2.331899227369442,-1.6104667071344814,1.446861258724607,-0.9454376684774476,1.058187234317887,-0.46747220892857283,1
"Manbre Road, Hammersmith",5545,15.150273224043715,0.534307215582116,0.2474546259406817,BikePoints_599,51.485743,-0.223616,28.0,0.2175572519083969,5,0.5410811865729899,0.8114535783104188,0.6646142863912142,2.23606797749979,0.8148684026412181,0.2474546259406817,-0.916416308831378,0.8690176322418136,1,2.781936967423003,0.485250921917588,0.43248423929348445,1.791759469228055,2.781936967423003,0.43248423929348445,0.485250921917588,1.791759469228055,0.6636439217400778,0.2175572519083969,-0.9015742756200161,-1.0427312230175174,-0.12353540830570439,0.6689384245570162,1.0067006513877759,0.11453052631823166,-0.9015742756200161,-1.0427312230175174,0.6689384245570162,1.0067006513877759,0.11453052631823166,-0.12353540830570439,1
"Manresa Road, Chelsea",9156,25.016393442622952,0.4518400425136176,0.2428590407865019,BikePoints_529,51.486892,-0.170983,18.0,0.1908396946564885,6,1.3897996357012752,0.7673524875112115,0.1745147278956481,2.449489742783178,1.1159654037541522,0.2428590407865019,-0.11400548177260987,0.3778337531486146,1,3.258726856353098,0.4520961266468721,0.8712095279945038,1.9459101490553132,3.258726856353098,0.8712095279945038,0.4520961266468721,1.9459101490553132,0.17429297469511365,0.1908396946564885,-0.040230447684897294,0.42676975686915347,0.16725901318743908,0.17052309156768292,-0.2976392057573585,0.03894747823667264,-0.040230447684897294,0.42676975686915347,0.17052309156768292,-0.2976392057573585,0.03894747823667264,0.16725901318743908,0
"Maplin Street, Mile End",19774,54.02732240437158,0.3570725101563461,0.293918503016127,BikePoints_492,51.525501,-0.032267,39.0,0.1717557251908397,4,1.3853159590864508,0.7094451196964272,-0.8818947005451624,2.0,1.1147640271174517,0.293918503016127,1.3856083451935683,0.027707808564231738,1,4.007829832871187,0.4273210360919361,0.8693315931703035,1.6094379124341003,4.007829832871187,0.8693315931703035,0.4273210360919361,1.6094379124341003,-0.8781280840352094,0.1717557251908397,1.313060048385761,0.4204796543029295,-0.46747220892857283,-0.9013922599803399,-1.7965273695872122,0.8787164432857082,1.313060048385761,0.4204796543029295,-0.9013922599803399,-1.7965273695872122,0.8787164432857082,-0.46747220892857283,0
"Margery Street, Clerkenwell",7573,20.69125683060109,0.5333880229696473,0.2479081214109926,BikePoints_204,51.526599,-0.112432,19.0,0.1717557251908397,8,1.0890135174000577,0.8109879845802885,-0.8818947005451624,2.8284271247461903,1.0288319046260221,0.2479081214109926,-0.43233792957676803,0.8664987405541561,1,3.076909268323747,0.4273210360919361,0.7366919533050769,2.1972245773362196,3.076909268323747,0.7366919533050769,0.4273210360919361,2.1972245773362196,-0.8781280840352094,0.1717557251908397,-0.368692650628326,-0.023793985201345583,0.6413460160259661,-0.9013922599803399,0.9921622657947533,0.12198911293719626,-0.368692650628326,-0.023793985201345583,-0.9013922599803399,0.9921622657947533,0.12198911293719626,0.6413460160259661,0
"Marloes Road, Kensington",4782,13.065573770491802,0.4256270176309908,0.2644648621802831,BikePoints_384,51.496481,-0.192404,15.0,0.2213740458015267,7,0.8710382513661201,0.7522168587821545,0.7004806199061291,2.6457513110645907,0.9550198734444668,0.2644648621802831,-1.130590089550062,0.2317380352644836,1,2.643730235314651,0.4898619002971365,0.6264934914261661,2.0794415416798357,2.643730235314651,0.6264934914261661,0.4898619002971365,2.0794415416798357,0.6994405887586332,0.2213740458015267,-1.1512513733196803,-0.3929013785602439,0.4191565988025986,0.7053981633594063,-0.7122368190688756,0.39429587946528405,-1.1512513733196803,-0.3929013785602439,0.7053981633594063,-0.7122368190688756,0.39429587946528405,0.4191565988025986,1
"Marylebone Lane, Marylebone",12813,35.00819672131148,0.4538245817619186,0.2070399381104342,BikePoints_301,51.514759,-0.148105,24.0,0.2099236641221374,10,1.4586748633879782,0.7684742835050863,0.5561831713794523,3.1622776601683795,1.1341038715377696,0.2070399381104342,0.4971529459877268,0.3916876574307305,1,3.5837465992425233,0.475940104056669,0.8996225313881008,2.3978952727983707,3.5837465992425233,0.8996225313881008,0.475940104056669,2.3978952727983707,0.557247279730606,0.2099236641221374,0.5469333240198154,0.5219385046111321,1.019897176896191,0.5605709674665017,-0.2662507933344205,-0.5501650871873711,0.5469333240198154,0.5219385046111321,0.5605709674665017,-0.2662507933344205,-0.5501650871873711,1.019897176896191,2
"Merchant Street, Bow",4312,11.781420765027322,0.4001178550383029,0.2522097819681791,BikePoints_497,51.526578,-0.027581,27.0,0.3396946564885496,5,0.4363489172232341,0.7368786562344571,1.2561322917836946,2.23606797749979,0.7584808743510757,0.2522097819681791,-1.2745887584752598,0.10579345088161209,1,2.547992613742758,0.6222110943077017,0.36210441967923285,1.791759469228055,2.547992613742758,0.36210441967923285,0.6222110943077017,1.791759469228055,1.253392517910834,0.3396946564885496,-1.3242059836348927,-1.2784669249498268,-0.12353540830570439,1.2696111007119284,-1.1157018131265943,0.1927380177700565,-1.3242059836348927,-1.2784669249498268,1.2696111007119284,-1.1157018131265943,0.1927380177700565,-0.12353540830570439,1
"Mexfield Road, East Putney",3009,8.221311475409836,0.5546938775510204,0.2575510204081632,BikePoints_704,51.45682,-0.202802,18.0,0.2022900763358778,2,0.4567395264116575,0.8216454553779227,0.431304675215729,1.4142135623730951,0.7701160933696937,0.2575510204081632,-1.7411981829715493,0.924433249370277,1,2.221517269905264,0.46650410031872735,0.37620073732009673,1.0986122886681096,2.221517269905264,0.37620073732009673,0.46650410031872735,1.0986122886681096,0.4289982086840438,0.2022900763358778,-1.9139993683445482,-1.2312516102197937,-1.4311088397456777,0.42994630261759215,1.3291457500951112,0.280584737671918,-1.9139993683445482,-1.2312516102197937,0.42994630261759215,1.3291457500951112,0.280584737671918,-1.4311088397456777,1
"Michael Road, Walham Green",6546,17.885245901639344,0.4772303098170959,0.2640910787607316,BikePoints_731,51.477276,-0.18921,37.0,0.1793893129770992,5,0.4833850243686309,0.781464654218207,-0.27820314186219997,2.23606797749979,0.7848097632888693,0.2640910787607316,-0.6644480401310588,0.5415617128463476,1,2.938380977082525,0.4373537260007616,0.3943266547918302,1.791759469228055,2.938380977082525,0.3943266547918302,0.4373537260007616,1.791759469228055,-0.27784404929639184,0.1793893129770992,-0.6189506603415296,-1.170539236960159,-0.12353540830570439,-0.2899889943501274,0.10394528410975235,0.3881483075622039,-0.6189506603415296,-1.170539236960159,-0.2899889943501274,0.10394528410975235,0.3881483075622039,-0.12353540830570439,1
"Mile End Park Leisure Centre, Mile End",10324,28.207650273224044,0.45867460908414,0.2670637875403326,BikePoints_763,51.520597,-0.032566,47.0,0.183206106870229,4,0.6001627717707243,0.7712021526966709,-0.11389642540194628,2.0,0.8435089289770785,0.2670637875403326,0.09713811721261768,0.4181360201511335,1,3.3744306706177247,0.4423072580088116,0.47010535642805296,1.6094379124341003,3.3744306706177247,0.47010535642805296,0.4423072580088116,1.6094379124341003,-0.11375253952545754,0.183206106870229,0.1687940484281053,-0.9167200950577737,-0.46747220892857283,-0.12285797115076341,-0.18954046473661934,0.4370400989408698,0.1687940484281053,-0.9167200950577737,-0.12285797115076341,-0.18954046473661934,0.4370400989408698,-0.46747220892857283,1
"Mile End Stadium, Mile End",9572,26.15300546448088,0.4885980824047681,0.3022803835190464,BikePoints_712,51.518541,-0.034903,22.0,0.183206106870229,5,1.188772975658222,0.7876209377874237,-0.11389642540194628,2.23606797749979,1.059334153938922,0.3022803835190464,-0.03677122257298555,0.628463476070529,1,3.3014877387609,0.4423072580088116,0.7833411017224972,1.791759469228055,3.3014877387609,0.7833411017224972,0.4423072580088116,1.791759469228055,-0.11375253952545754,0.183206106870229,0.03701913959487754,0.13245634063066655,-0.12353540830570439,-0.12285797115076341,0.28374335795359357,1.0162433076349786,0.03701913959487754,0.13245634063066655,-0.12285797115076341,0.28374335795359357,1.0162433076349786,-0.12353540830570439,0
"Millbank Tower, Pimlico",9832,26.863387978142075,0.5320553510219627,0.250983877110575,BikePoints_376,51.491884,-0.125674,24.0,0.2748091603053435,9,1.1193078324225865,0.8103120024599607,1.0478443454004454,3.0,1.038284843185382,0.250983877110575,0.01032588263695911,0.8576826196473551,1,3.327313568213735,0.5518017714186956,0.7510895412328158,2.302585092994046,3.327313568213735,0.7510895412328158,0.5518017714186956,2.302585092994046,1.0459210510627999,0.2748091603053435,0.08367474055659582,0.02443042791707629,0.8401012225114011,1.0582965812258818,0.9710840952550593,0.1725757048790784,0.08367474055659582,0.02443042791707629,1.0582965812258818,0.9710840952550593,0.1725757048790784,0.8401012225114011,2
"Millennium Hotel, Mayfair",5749,15.707650273224044,0.4974630021141649,0.1486257928118393,BikePoints_366,51.510919,-0.151126,27.0,0.4007633587786259,11,0.5817648249342239,0.7923558380619443,1.4180667260874826,3.3166247903554,0.8348000883649398,0.1486257928118393,-0.8626508561252685,0.6851385390428212,1,2.8158667147199066,0.6854981792450483,0.4585412014897759,2.4849066497880004,2.8158667147199066,0.4585412014897759,0.6854981792450483,2.4849066497880004,1.4144401639599344,0.4007633587786259,-0.8402785579545958,-0.9554539849223721,1.184038023134269,1.4336418778411595,0.42395512558328313,-1.510895658947355,-0.8402785579545958,-0.9554539849223721,1.4336418778411595,0.42395512558328313,-1.510895658947355,1.184038023134269,2
"Millharbour, Millwall",1877,5.128415300546448,0.4875420875420875,0.3205387205387205,BikePoints_473,51.496137,-0.019355,19.0,0.3015267175572519,3,0.2699165947656025,0.787053106674247,1.1767514886051682,1.7320508075688772,0.6462638478850523,0.3205387205387205,-2.2800358043713174,0.6196473551637279,1,1.8129362011188421,0.5813043195745927,0.23895122490099546,1.3862943611198906,1.8129362011188421,0.23895122490099546,0.5813043195745927,1.3862943611198906,1.1743582206657905,0.3015267175572519,-2.6521206875697487,-1.6909659193401934,-0.8884168326373744,1.189112828833961,0.2670412431958737,1.3165360273971545,-2.6521206875697487,-1.6909659193401934,1.189112828833961,0.2670412431958737,1.3165360273971545,-0.8884168326373744,1
"Milroy Walk, South Bank",10139,27.702185792349727,0.4652996845425867,0.2071099247755399,BikePoints_195,51.507244,-0.106237,30.0,0.2251908396946564,8,0.9234061930783244,0.7748974874009725,0.7331350400577881,2.8284271247461903,0.9737876469675584,0.2071099247755399,0.06483862756940445,0.45843828715365237,1,3.3569732798777348,0.49444451556851765,0.6540976731508529,2.1972245773362196,3.3569732798777348,0.6540976731508529,0.49444451556851765,2.1972245773362196,0.7340913226236763,0.2251908396946564,0.1372564338207899,-0.30044176171549747,0.6413460160259661,0.7406907425644963,-0.08475513433771649,-0.5490140247445521,0.1372564338207899,-0.30044176171549747,0.7406907425644963,-0.08475513433771649,-0.5490140247445521,0.6413460160259661,2
"Monier Road, Hackney Wick",10598,28.956284153005463,0.4394671696333844,0.3362018153954969,BikePoints_783,51.540311,-0.02163,27.0,0.1679389312977099,0,1.072454968629832,0.7602833486596837,-1.3843645715200903,0.0,1.0235907561614406,0.3362018153954969,0.14424752945454533,0.31863979848866497,1,3.39973912402131,0.42223866263608095,0.7287338797477487,0.0,3.39973912402131,0.7287338797477487,0.42223866263608095,0.0,-1.380945893564284,0.1679389312977099,0.2145149847144824,-0.050449382534671745,-3.503563695517321,-1.4135239059550098,-0.4933344217395223,1.5741451047937485,0.2145149847144824,-0.050449382534671745,-1.4135239059550098,-0.4933344217395223,1.5741451047937485,-3.503563695517321,0
"Montpelier Street, Knightsbridge",14209,38.822404371584696,0.460859588738858,0.2444620951372341,BikePoints_292,51.498884,-0.165471,16.0,0.2213740458015267,3,2.4264002732240435,0.772424800401542,0.7004806199061291,1.7320508075688772,1.3437572344628395,0.2444620951372341,0.698281626642317,0.4357682619647355,1,3.684429677817327,0.4898619002971365,1.2315102270598695,1.3862943611198906,3.684429677817327,1.2315102270598695,0.4898619002971365,1.3862943611198906,0.6994405887586332,0.2213740458015267,0.7288221398722604,1.6335892495362905,-0.8884168326373744,0.7053981633594063,-0.15498179193801703,0.06531272444662335,0.7288221398722604,1.6335892495362905,0.7053981633594063,-0.15498179193801703,0.06531272444662335,-0.8884168326373744,0
"Montserrat Road , Putney",3663,10.008196721311476,0.4412148922273024,0.3109079033311561,BikePoints_709,51.463211,-0.21555,23.0,0.2977099236641221,7,0.4351389878831077,0.7612898757295746,1.1611228597959253,2.6457513110645907,0.7577791745885303,0.3109079033311561,-1.492534719538342,0.33123425692695213,1,2.398640151789981,0.5771383209806659,0.36126170018904796,2.0794415416798357,2.398640151789981,0.36126170018904796,0.5771383209806659,2.0794415416798357,1.158792242105458,0.2977099236641221,-1.594018377472801,-1.281289595875095,0.4191565988025986,1.173258517251848,-0.4656916136540932,1.1581391104339303,-1.594018377472801,-1.281289595875095,1.173258517251848,-0.4656916136540932,1.1581391104339303,0.4191565988025986,1
"Monument Street, Monument",15773,43.09562841530055,0.521487012471205,0.2189212804829613,BikePoints_587,51.50964,-0.08497,22.0,0.2061068702290076,3,1.95889220069548,0.8049109439289046,0.49635019858128565,1.7320508075688772,1.2512291271493894,0.2189212804829613,0.9079603225106999,0.8148614609571788,1,3.7863606486344565,0.471238275523754,1.0848149417627209,1.3862943611198906,3.7863606486344565,1.0848149417627209,0.471238275523754,1.3862943611198906,0.4956720835795967,0.2061068702290076,0.9129653329793648,1.1422365259967555,-0.8884168326373744,0.497855196548276,0.8039302486680434,-0.3547540477467467,0.9129653329793648,1.1422365259967555,0.497855196548276,0.8039302486680434,-0.3547540477467467,-0.8884168326373744,0
"Moor Street, Soho",20743,56.67486338797814,0.3196741098370549,0.2917923958961979,BikePoints_386,51.513527,-0.13011,16.0,0.2480916030534351,8,3.542178961748634,0.683758106328628,0.8818947005451622,2.8284271247461903,1.52436920420559,0.2917923958961979,1.4910119894462102,0.005037783375314861,1,4.054821435404704,0.5213923306884369,1.513406844437009,2.1972245773362196,4.054821435404704,1.513406844437009,0.5213923306884369,2.1972245773362196,0.8804485744542174,0.2480916030534351,1.3979526347152487,2.5777959459155912,0.6413460160259661,0.8897590111497007,-2.3880381770378722,0.8437486097496485,1.3979526347152487,2.5777959459155912,0.8897590111497007,-2.3880381770378722,0.8437486097496485,0.6413460160259661,0
"Moorfields, Moorgate",23522,64.26775956284153,0.5840914998700286,0.1011697426566155,BikePoints_215,51.519069,-0.088285,54.0,0.1908396946564885,11,1.1901436956081766,0.8359114909912394,0.1745147278956481,3.3166247903554,1.059741154195402,0.1011697426566155,1.7755151436354935,0.9622166246851385,1,4.178498186377605,0.4520961266468721,0.783967156108834,2.4849066497880004,4.178498186377605,0.783967156108834,0.4520961266468721,2.4849066497880004,0.17429297469511365,0.1908396946564885,1.6213806238209403,0.134553296420264,1.184038023134269,0.17052309156768292,1.7941124643552484,-2.2913997297686275,1.6213806238209403,0.134553296420264,0.17052309156768292,1.7941124643552484,-2.2913997297686275,1.184038023134269,2
"Morie Street, Wandsworth",2401,6.560109289617486,0.4690440812283308,0.2704309063893016,BikePoints_629,51.459953,-0.190184,28.0,0.2442748091603053,4,0.2342896174863387,0.7769705420840516,0.8611257912282284,2.0,0.6164781396629372,0.2704309063893016,-2.0086729525983618,0.4836272040302267,1,2.02288564638556,0.5169622718233898,0.21049559607097154,1.6094379124341003,2.02288564638556,0.21049559607097154,0.5169622718233898,1.6094379124341003,0.859731426857337,0.2442748091603053,-2.272836933745424,-1.7862774400706702,-0.46747220892857283,0.8686581139706062,-0.02553198339835428,0.4924187063041727,-2.272836933745424,-1.7862774400706702,0.8686581139706062,-0.02553198339835428,0.4924187063041727,-0.46747220892857283,1
"Mostyn Grove, Bow",6648,18.16393442622951,0.5169929811599556,0.2705947543405984,BikePoints_470,51.530535,-0.025492,46.0,0.183206106870229,4,0.3948681397006415,0.8025921032010443,-0.11389642540194628,2.0,0.7336417383235817,0.2705947543405984,-0.640311983370642,0.7909319899244333,1,2.953030097298757,0.4423072580088116,0.3327998872936153,1.6094379124341003,2.953030097298757,0.3327998872936153,0.4423072580088116,1.6094379124341003,-0.11375253952545754,0.183206106870229,-0.5924863212775336,-1.376621830000518,-0.46747220892857283,-0.12285797115076341,0.7328505215425372,0.4951134942725045,-0.5924863212775336,-1.376621830000518,-0.12285797115076341,0.7328505215425372,0.4951134942725045,-0.46747220892857283,1
"Mudchute DLR, Cubitt Town",2067,5.647540983606557,0.4283935242839352,0.3542963885429638,BikePoints_586,51.490645,-0.014582,31.0,0.465648854961832,3,0.1821787414066631,0.7538431029820799,1.6058251068323972,1.7320508075688772,0.5668905696498644,0.3542963885429638,-2.1761999416384614,0.2531486146095718,1,1.8942470093821564,0.7510199378732956,0.16735912701557779,1.3862943611198906,1.8942470093821564,0.16735912701557779,0.7510199378732956,1.3862943611198906,1.6007425068328587,0.465648854961832,-2.5052288082155494,-1.9307621214379902,-0.8884168326373744,1.6233951516836425,-0.6684804399154969,1.871744419426482,-2.5052288082155494,-1.9307621214379902,1.6233951516836425,-0.6684804399154969,1.871744419426482,-0.8884168326373744,1
"Murray Grove , Hoxton",9935,27.1448087431694,0.4865620819652195,0.2237626170497385,BikePoints_63,51.53089,-0.089782,27.0,0.1870229007633587,9,1.0053632867840518,0.7865254026136026,0.04105204102770928,3.0,1.0017845756566244,0.2237626170497385,0.02874498259685791,0.6146095717884131,1,3.337362923482327,0.4472209212554022,0.6958252347615176,2.302585092994046,3.337362923482327,0.6958252347615176,0.4472209212554022,2.302585092994046,0.04100037427737125,0.1870229007633587,0.10182938337998494,-0.16067618572897066,0.8401012225114011,0.034761474627113625,0.2515410109632045,-0.27512915510975317,0.10182938337998494,-0.16067618572897066,0.034761474627113625,0.2515410109632045,-0.27512915510975317,0.8401012225114011,2
"Museum of London, Barbican",15252,41.67213114754098,0.5281559655200193,0.0999758317892532,BikePoints_126,51.517821,-0.096496,52.0,0.1755725190839694,12,0.8013871374527112,0.8083275788783297,-0.5088872830965829,3.4641016151377544,0.9288540003887213,0.0999758317892532,0.8397800137621227,0.8413098236775819,1,3.753546040821254,0.43235884027381555,0.5885570000359798,2.5649493574615367,3.753546040821254,0.5885570000359798,0.43235884027381555,2.5649493574615367,-0.5081890708286068,0.1755725190839694,0.8536841683358805,-0.5199688458503087,1.3350329645691945,-0.5246007618407192,0.909409567812073,-2.311035841268132,0.8536841683358805,-0.5199688458503087,-0.5246007618407192,0.909409567812073,-2.311035841268132,1.3350329645691945,2
"Nantes Close, Wandsworth",4259,11.636612021857925,0.5197821100917431,0.2763761467889908,BikePoints_623,51.46193,-0.180791,22.0,0.1908396946564885,5,0.5289369100844511,0.8040328186461094,0.1745147278956481,2.23606797749979,0.8087257871057929,0.2763761467889908,-1.2914983899189036,0.8047858942065491,1,2.5365983165451595,0.4520961266468721,0.4245726638879329,1.791759469228055,2.5365983165451595,0.4245726638879329,0.4520961266468721,1.791759469228055,0.17429297469511365,0.1908396946564885,-1.3447903286318752,-1.0692308757850335,-0.12353540830570439,0.17052309156768292,0.7769647053696623,0.5901993753398513,-1.3447903286318752,-1.0692308757850335,0.17052309156768292,0.7769647053696623,0.5901993753398513,-0.12353540830570439,1
"Napier Avenue, Millwall",2483,6.784153005464481,0.4721925133689839,0.3422459893048128,BikePoints_454,51.487679,-0.021582,20.0,0.2824427480916031,1,0.3392076502732241,0.7787051238506364,1.0783974530024498,1.0,0.6974106035302704,0.3422459893048128,-1.9700438148896273,0.5037783375314862,1,2.052090001096542,0.5603154402375327,0.29207813330636895,0.6931471805599453,2.052090001096542,0.29207813330636895,0.5603154402375327,0.6931471805599453,1.0791897576099552,0.2824427480916031,-2.2200778646813135,-1.5130184748443543,-2.195990264077347,1.0921815334303397,0.02426511010889574,1.6735529216167322,-2.2200778646813135,-1.5130184748443543,1.0921815334303397,0.02426511010889574,1.6735529216167322,-2.195990264077347,1
"Natural History Museum, South Kensington",13499,36.88251366120219,0.4675572519083969,0.1695870922970159,BikePoints_378,51.495592,-0.179077,42.0,0.2709923664122137,11,0.8781550871714807,0.7761486965225572,1.028900468177972,3.3166247903554,0.9576138246962282,0.1695870922970159,0.5977893200838532,0.4722921914357682,1,3.6344896246485123,0.5475175504950384,0.6302899584049232,2.4849066497880004,3.6344896246485123,0.6302899584049232,0.5475175504950384,2.4849066497880004,1.0270381175234362,0.2709923664122137,0.6386030358970566,-0.3801851935372445,1.184038023134269,1.0390638737698714,-0.04904837993047401,-1.1661476336824816,0.6386030358970566,-0.3801851935372445,1.0390638737698714,-0.04904837993047401,-1.1661476336824816,1.184038023134269,2
"Naval Row, Blackwall",3395,9.275956284153006,0.4084354722422494,0.3114635904830569,BikePoints_538,51.508981,-0.00699,21.0,0.3969465648854962,2,0.441712204007286,0.7419497355550281,1.4094905144350955,1.4142135623730951,0.7615757955645145,0.3114635904830569,-1.590382383447888,0.1486146095717884,1,2.32980682506897,0.6816007986342201,0.3658314378115362,1.0986122886681096,2.32980682506897,0.3658314378115362,0.6816007986342201,1.0986122886681096,1.4059181615188598,0.3969465648854962,-1.7183690873010393,-1.2659833573540515,-1.4311088397456777,1.4249620199394768,-0.9841464410687673,1.1672784316109563,-1.7183690873010393,-1.2659833573540515,1.4249620199394768,-0.9841464410687673,1.1672784316109563,-1.4311088397456777,1
"Nesham Street, Wapping",18690,51.0655737704918,0.4802171211823948,0.2499509515401216,BikePoints_46,51.507131,-0.06691,16.0,0.1717557251908397,5,3.1915983606557377,0.7830915660895302,-0.8818947005451624,2.23606797749979,1.4723218064658796,0.2499509515401216,1.2633649056987948,0.5579345088161203,1,3.952503958193715,0.4273210360919361,1.433082131516306,1.791759469228055,3.952503958193715,1.433082131516306,0.4273210360919361,1.791759469228055,-0.8781280840352094,0.1717557251908397,1.2131111992491146,2.3087500363543394,-0.12353540830570439,-0.9013922599803399,0.15118610690717604,0.15558729960815343,1.2131111992491146,2.3087500363543394,-0.9013922599803399,0.15118610690717604,0.15558729960815343,-0.12353540830570439,0
