startstation_name,total_trips,avg_daily_trips,peak_hour_departure_ratio,weekend_usage_ratio,id,latitude,longitude,nbDocks,early_peak_zero_days_ratio,spatial_density_index,turnover_rate
"Haggerston Road, Haggerston",12806,34.98907103825137,0.4279718914698419,0.3081202420456763,BikePoints_749,51.539328,-0.074284,37.0,0.1679389312977099,4,0.9456505686013884
"Halford Road, West Kensington",12350,33.743169398907106,0.4547998070429329,0.2483357452966715,BikePoints_782,51.483911,-0.197609,24.0,0.1755725190839694,1,1.4059653916211294
"Hammersmith Road, Hammersmith",13630,37.240437158469945,0.4546935819679551,0.2292930207296098,BikePoints_595,51.493267,-0.21985,22.0,0.1755725190839694,4,1.6927471435668158
"Hampstead Road, Euston",15708,42.91803278688525,0.4723238614246788,0.1486181393538341,BikePoints_98,51.525542,-0.138231,54.0,0.183206106870229,8,0.7947783849423194
"Hampton Street, Walworth",11279,30.816939890710383,0.4998893315626383,0.249667994687915,BikePoints_152,51.49217,-0.101536,21.0,0.1679389312977099,6,1.467473328129066
"Handyside Street, King's Cross",14517,39.66393442622951,0.4580853596327155,0.1895936065295017,BikePoints_874,51.53724,-0.124807,27.0,0.1870229007633587,5,1.4690346083788708
"Hansard Mews, Holland Park",5787,15.811475409836063,0.4180274330502939,0.2952318745917701,BikePoints_527,51.503802,-0.215808,20.0,0.1984732824427481,5,0.7905737704918032
"Harcourt Terrace, West Brompton",11597,31.68579234972677,0.4746339451433285,0.2698494534955661,BikePoints_757,51.487958,-0.187404,24.0,0.1717557251908397,2,1.320241347905282
"Hardwick Street, Clerkenwell",5992,16.371584699453553,0.4477522477522477,0.2037962037962038,BikePoints_170,51.527842,-0.108068,30.0,0.1908396946564885,9,0.5457194899817851
"Harford Street, Mile End",7707,21.057377049180328,0.4538685658789252,0.2177079961152476,BikePoints_550,51.521564,-0.039264,23.0,0.1641221374045801,4,0.9155381325730576
"Harper Road, The Borough",7102,19.40437158469945,0.4260264675941635,0.2865626060400407,BikePoints_249,51.498597,-0.096191,42.0,0.1908396946564885,9,0.4620088472547488
"Harriet Street, Knightsbridge",9106,24.879781420765028,0.4399388973753645,0.2859325093736981,BikePoints_368,51.500241,-0.15934,25.0,0.2480916030534351,7,0.9951912568306012
"Harrington Square 1, Camden Town",11102,30.33333333333333,0.4483279395900755,0.2592233009708737,BikePoints_90,51.533019,-0.139174,27.0,0.183206106870229,1,1.123456790123457
"Harris Academy, Bermondsey",7551,20.631147540983605,0.5150974025974026,0.2649350649350649,BikePoints_666,51.492668,-0.07235,18.0,0.1755725190839694,0,1.146174863387978
"Harrowby Street, Marylebone",10147,27.724043715847,0.4267065868263473,0.2604790419161676,BikePoints_367,51.517372,-0.164207,16.0,0.183206106870229,8,1.7327527322404377
"Hartington Road, Stockwell",9768,26.688524590163933,0.4719185827365247,0.263098379193366,BikePoints_676,51.47787,-0.126874,35.0,0.1679389312977099,2,0.7625292740046838
"Hatton Garden, Holborn",13820,37.759562841530055,0.562113447605584,0.1139777345820816,BikePoints_67,51.518825,-0.108028,28.0,0.1946564885496183,6,1.3485558157689306
"Hatton Wall, Holborn",15797,43.16120218579235,0.4852814866869681,0.1546029515108924,BikePoints_17,51.521661,-0.109006,26.0,0.1641221374045801,6,1.6600462379150902
"Hawley Crescent, Camden Town",4812,13.147540983606556,0.4683246073298429,0.2732984293193717,BikePoints_713,51.541007,-0.14326,22.0,0.2480916030534351,7,0.5976154992548435
"Heath Road, Battersea",4317,11.795081967213116,0.5695553021664767,0.210091220068415,BikePoints_677,51.468669,-0.146544,27.0,0.2022900763358778,4,0.4368548876745599
"Here East North, Queen Elizabeth Olympic Park",2846,7.775956284153006,0.4001774622892635,0.4050576752440106,BikePoints_812,51.548731,-0.022606,28.0,0.4770992366412214,3,0.2777127244340359
"Here East South, Queen Elizabeth Olympic Park",1504,4.109289617486339,0.4570685169124024,0.3313096270598439,BikePoints_816,51.546532,-0.020597,28.0,0.7404580152671756,4,0.1467603434816549
"Hereford Road, Bayswater",10428,28.49180327868853,0.4987318422872954,0.2718468987779571,BikePoints_29,51.513735,-0.193487,22.0,0.1755725190839694,4,1.2950819672131149
"Hermitage Court, Wapping",9411,25.71311475409836,0.5024694567195217,0.2589030413309072,BikePoints_451,51.504719,-0.063531,16.0,0.1793893129770992,6,1.6070696721311477
"Heron Quays DLR, Canary Wharf",1463,3.9972677595628414,0.3832179930795847,0.2768166089965398,BikePoints_556,51.502661,-0.021596,27.0,0.8435114503816794,6,0.148046954057883
"Hertford Road, De Beauvoir Town",11411,31.1775956284153,0.5129494863013698,0.2691566780821918,BikePoints_748,51.537277,-0.079201,25.0,0.1717557251908397,4,1.247103825136612
"Hewison Street, Old Ford",9278,25.349726775956285,0.4931995246269642,0.2631717945332101,BikePoints_471,51.533283,-0.028155,19.0,0.1641221374045801,5,1.3341961461029623
"Hibbert Street, Battersea",11681,31.915300546448087,0.5066611157368859,0.2565570358034971,BikePoints_673,51.46517,-0.180389,36.0,0.1717557251908397,4,0.8865361262902246
"High Holborn , Covent Garden",14566,39.79781420765028,0.4537885795980153,0.2044403330249768,BikePoints_358,51.516226,-0.124826,20.0,0.1870229007633587,10,1.989890710382514
"Hinde Street, Marylebone",14963,40.88251366120219,0.4554512995100888,0.2267707381881591,BikePoints_210,51.516814,-0.151926,21.0,0.1984732824427481,10,1.946786364819152
"Holborn Circus, Holborn",17787,48.59836065573771,0.5752596917645462,0.1097155271912553,BikePoints_66,51.51795,-0.108657,40.0,0.1946564885496183,8,1.2149590163934427
"Holden Street, Battersea",4865,13.292349726775956,0.6467095497278575,0.1912419594260267,BikePoints_627,51.46879,-0.15823,20.0,0.1755725190839694,5,0.6646174863387978
"Holland Park, Kensington",6453,17.631147540983605,0.3962680577849117,0.3394863563402889,BikePoints_398,51.502319,-0.200742,30.0,0.2404580152671755,6,0.5877049180327868
"Hollybush Gardens, Bethnal Green",4640,12.6775956284153,0.4131862358812713,0.2865773574993433,BikePoints_578,51.527607,-0.057133,32.0,0.232824427480916,5,0.3961748633879781
"Holy Trinity Brompton, Knightsbridge",10900,29.781420765027324,0.4595112062169163,0.2520554116454556,BikePoints_150,51.497056,-0.168917,28.0,0.1870229007633587,7,1.0636221701795472
"Hop Exchange, The Borough",33812,92.38251366120218,0.3942218769651907,0.2478822180298154,BikePoints_194,51.504627,-0.091773,56.0,0.1641221374045801,9,1.649687743950039
"Horseferry Road, Westminster",11975,32.71857923497268,0.5166736140058358,0.1695498124218424,BikePoints_221,51.494816,-0.130458,16.0,0.2175572519083969,11,2.0449112021857925
"Hortensia Road, West Brompton",10045,27.44535519125683,0.4442471590909091,0.2578125,BikePoints_739,51.481765,-0.185273,28.0,0.1793893129770992,4,0.980191256830601
"Houghton Street, Strand",7556,20.6448087431694,0.474366893143916,0.1428350833848054,BikePoints_256,51.51362,-0.116764,15.0,0.7137404580152672,16,1.37632058287796
"Houndsditch, Aldgate",10753,29.379781420765028,0.5555930677470178,0.1072473553905019,BikePoints_779,51.514449,-0.077178,28.0,0.1984732824427481,7,1.0492779078844652
"Howick Place, Westminster",12998,35.513661202185794,0.5122109759494846,0.1643606648713901,BikePoints_360,51.496753,-0.138733,27.0,0.1908396946564885,11,1.3153207852661406
"Howland Street, Fitzrovia",15896,43.43169398907104,0.4827823691460055,0.1470768288950107,BikePoints_357,51.520994,-0.139016,30.0,0.1755725190839694,10,1.4477231329690348
"Hoxton Station, Hoxton",12121,33.11748633879781,0.4169150138731888,0.246942760250745,BikePoints_539,51.531091,-0.075901,22.0,0.183206106870229,5,1.5053402881271731
"Hoxton Street, Hoxton",6651,18.172131147540984,0.4156769596199525,0.23716426091723,BikePoints_588,51.52959,-0.0801,27.0,0.1908396946564885,7,0.6730418943533698
"Humbolt Road, Fulham",9862,26.94535519125683,0.5453113641870608,0.2157741700993457,BikePoints_761,51.483217,-0.21186,26.0,0.1793893129770992,3,1.0363598150483395
"Hurlingham Park, Parsons Green",2482,6.781420765027322,0.4823295171727227,0.2951717272274763,BikePoints_774,51.470131,-0.20464,20.0,0.3282442748091603,6,0.3390710382513661
"Hyde Park Corner, Hyde Park",64753,176.9207650273224,0.3382036423841059,0.3960471854304636,BikePoints_191,51.503117,-0.15352,36.0,0.1755725190839694,8,4.9144656952034005
"Ilchester Gardens, Bayswater",12684,34.65573770491803,0.4304713475454723,0.2547428124388813,BikePoints_584,51.51244,-0.19096,21.0,0.1717557251908397,8,1.650273224043716
"Ilchester Place, Kensington",3572,9.759562841530055,0.4551104972375691,0.3235497237569061,BikePoints_145,51.500743,-0.202759,24.0,0.2366412213740458,4,0.4066484517304189
"Imperial College, Knightsbridge",19000,51.91256830601093,0.4065247710872597,0.2034443029531259,BikePoints_392,51.499428,-0.179702,21.0,0.1908396946564885,10,2.472027062190997
"Imperial Road, Sands End",7245,19.795081967213115,0.427807486631016,0.2311163101604278,BikePoints_738,51.475142,-0.187278,37.0,0.1717557251908397,5,0.5350022153300842
"Imperial Wharf Station, Sands End",15613,42.65846994535519,0.5282534246575342,0.2173879202988792,BikePoints_780,51.474665,-0.183165,25.0,0.1679389312977099,2,1.7063387978142075
"Import Dock, Canary Wharf",12622,34.486338797814206,0.4318051026280453,0.2246307308651448,BikePoints_551,51.505772,-0.01646,39.0,0.3473282442748092,6,0.8842650973798515
"Ingrave Street, Clapham Junction",2999,8.193989071038251,0.5342126957955482,0.2308326463314097,BikePoints_744,51.467454,-0.172293,30.0,0.183206106870229,4,0.2731329690346084
"Irene Road, Parsons Green",5821,15.904371584699453,0.4696614860549287,0.2348307430274643,BikePoints_619,51.473763,-0.19701,43.0,0.2061068702290076,4,0.3698691066209175
"Islington Green, Angel",24672,67.40983606557377,0.4235235484674807,0.2959382008472464,BikePoints_695,51.536384,-0.102757,21.0,0.1679389312977099,3,3.209992193598751
"Jewry Street, Aldgate",9444,25.80327868852459,0.5834324217201744,0.1418945699564011,BikePoints_102,51.513406,-0.076793,17.0,0.2061068702290076,7,1.5178399228543875
"Jubilee Crescent, Cubitt Town",5223,14.270491803278688,0.4746725969854213,0.2545095132196689,BikePoints_447,51.493381,-0.007542,54.0,0.183206106870229,3,0.2642683667273831
"Jubilee Plaza, Canary Wharf",13101,35.795081967213115,0.4306954436450839,0.2355875299760191,BikePoints_532,51.5034,-0.020242,63.0,0.3740458015267175,6,0.568175904241478
"Jubilee Street, Stepney",8842,24.15846994535519,0.476448520216757,0.251910518271502,BikePoints_450,51.515975,-0.053177,28.0,0.1717557251908397,6,0.8628024980483996
"Kennington Cross, Kennington",17370,47.459016393442624,0.5122841499368244,0.2230801628527305,BikePoints_144,51.48894,-0.111435,47.0,0.1717557251908397,7,1.00976630624346
"Kennington Lane Rail Bridge, Vauxhall",16178,44.20218579234973,0.5023519870235199,0.2290348742903487,BikePoints_868,51.486343,-0.122492,31.0,0.416030534351145,5,1.4258769610435398
"Kennington Oval, Oval",8958,24.475409836065573,0.5177809388335705,0.2415362731152205,BikePoints_440,51.483145,-0.113134,33.0,0.2213740458015267,4,0.741679085941381
"Kennington Road Post Office, Oval",10207,27.887978142076506,0.4782186627836428,0.263681592039801,BikePoints_149,51.484788,-0.110683,18.0,0.1755725190839694,4,1.5493321190042504
"Kennington Road, Vauxhall",10304,28.15300546448088,0.4750059794307582,0.2674001435063382,BikePoints_235,51.495718,-0.110889,36.0,0.1755725190839694,9,0.7820279295689133
"Kennington Station, Kennington",9057,24.74590163934426,0.4291300097751711,0.275939114648792,BikePoints_435,51.488852,-0.105593,23.0,0.1870229007633587,5,1.0759087669280114
"Kensington Church Street, Kensington",12332,33.69398907103825,0.4112241873332675,0.2631162928564371,BikePoints_277,51.503157,-0.191496,17.0,0.1755725190839694,6,1.9819993571198973
"Kensington Gore, Knightsbridge",7569,20.68032786885246,0.4688328912466843,0.2155172413793103,BikePoints_258,51.501432,-0.178656,23.0,0.767175572519084,7,0.8991446899501069
"Kensington Olympia Station, Olympia",8107,22.150273224043715,0.5262526252625263,0.2376237623762376,BikePoints_293,51.498157,-0.209494,25.0,0.1717557251908397,4,0.8860109289617486
"Kensington Town Hall, Kensington",4458,12.18032786885246,0.4551762420205384,0.1912295309464335,BikePoints_375,51.501945,-0.194392,18.0,0.2748091603053435,7,0.6766848816029145
"Killick Street, King's Cross",3327,9.09016393442623,0.518463810930576,0.2319054652880354,BikePoints_439,51.5338,-0.118677,22.0,0.2824427480916031,8,0.4131892697466467
"King Edward Street, St Pauls",7066,19.306010928961747,0.5964063579820318,0.1124740843123704,BikePoints_557,51.51601,-0.0985,20.0,0.5305343511450382,11,0.9653005464480874
"King Edward Walk, Waterloo",3232,8.830601092896174,0.4536585365853658,0.2330206378986866,BikePoints_371,51.49775,-0.10988,22.0,0.2748091603053435,10,0.4013909587680079
"Kings Gate House, Westminster",6750,18.442622950819672,0.5565171317555634,0.1100317908866125,BikePoints_799,51.497698,-0.137598,24.0,0.2900763358778626,11,0.7684426229508197
"Kingsway Southbound, Strand",10114,27.633879781420767,0.4604393008974964,0.1439537080774681,BikePoints_594,51.513875,-0.117774,33.0,0.4923664122137404,18,0.8373902964066899
"Kingsway, Covent Garden",3908,10.6775956284153,0.311618132692885,0.1416991894326028,BikePoints_283,51.514409,-0.118478,16.0,0.6374045801526718,18,0.6673497267759563
"Knaresborough Place, Earl's Court",10468,28.601092896174865,0.4833550527188722,0.2550645658097382,BikePoints_296,51.493631,-0.190603,18.0,0.1908396946564885,8,1.588949605343048
"Knightsbridge, Hyde Park",8190,22.37704918032787,0.3252635046113307,0.3730237154150198,BikePoints_222,51.502757,-0.155349,43.0,0.7061068702290076,8,0.5203964925657644
"LMU Commercial Road, Whitechapel",10130,27.6775956284153,0.4359726295210166,0.2551319648093841,BikePoints_200,51.514924,-0.066078,14.0,0.1755725190839694,4,1.9769711163153787
"LSBU (Borough Road), Elephant & Castle",6344,17.333333333333332,0.4160046502615772,0.2513078860685913,BikePoints_262,51.498744,-0.103132,35.0,0.1908396946564885,9,0.4952380952380952
"Ladbroke Grove Central, Ladbroke Grove",2739,7.483606557377049,0.4605954465849387,0.2780210157618213,BikePoints_560,51.511624,-0.205921,21.0,0.2595419847328244,7,0.3563622170179547
"Lambeth North Station, Waterloo",8574,23.42622950819672,0.4336523353806599,0.2442508213112412,BikePoints_284,51.49914,-0.112031,20.0,0.1984732824427481,8,1.171311475409836
"Lambeth Palace Road, Waterloo",19887,54.33606557377049,0.4502963694739442,0.2071499135589034,BikePoints_815,51.500089,-0.116628,35.0,0.1717557251908397,8,1.5524590163934426
"Lambeth Road, Vauxhall",7995,21.84426229508197,0.4369747899159664,0.1833177715530656,BikePoints_139,51.494881,-0.117974,18.0,0.2022900763358778,7,1.2135701275045538
"Lancaster Drive, Blackwall",3245,8.866120218579235,0.410556003223207,0.3360193392425463,BikePoints_526,51.503143,-0.008428,27.0,0.2595419847328244,1,0.328374822910342
"Lancaster Gate , Bayswater",15110,41.28415300546448,0.445841312130547,0.2812421946548997,BikePoints_524,51.511654,-0.179668,38.0,0.1717557251908397,2,1.0864250790911705
"Langdon Park, Poplar",3361,9.183060109289617,0.4528230390299356,0.3387646835922698,BikePoints_523,51.51549,-0.013475,24.0,0.2404580152671755,2,0.382627504553734
"Lansdowne Drive, Hackney Central",9162,25.0327868852459,0.5416500066640011,0.2890843662534986,BikePoints_21,51.539834,-0.062806,26.0,0.1755725190839694,3,0.9627994955863808
"Lansdowne Road, Ladbroke Grove",10398,28.40983606557377,0.4422960725075529,0.2456797583081571,BikePoints_622,51.507481,-0.205535,29.0,0.183206106870229,5,0.979649519502544
"Lansdowne Walk, Ladbroke Grove",2956,8.076502732240437,0.4824808699154249,0.292790978654853,BikePoints_543,51.509591,-0.204666,21.0,0.2366412213740458,5,0.3845953682019256
"Lavington Street, Bankside",8683,23.724043715847,0.5280494821634062,0.1716052934407364,BikePoints_801,51.505224,-0.098031,29.0,0.2900763358778626,11,0.8180704729602414
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",8454,23.098360655737704,0.426481791863477,0.3871705012951394,BikePoints_786,51.549369,-0.015717,44.0,0.1717557251908397,3,0.5249627421758569
"Leman Street, Aldgate",14476,39.55191256830601,0.4305796598403332,0.25624783061437,BikePoints_202,51.512363,-0.069542,37.0,0.1641221374045801,4,1.0689706099542164
"Leonard Circus , Shoreditch",10335,28.237704918032787,0.4950236966824644,0.1664691943127962,BikePoints_865,51.524696,-0.084439,43.0,0.4389312977099237,11,0.6566908120472741
"Lexham Gardens, Kensington",10852,29.650273224043715,0.4456254195569478,0.2489371223987469,BikePoints_155,51.495866,-0.191933,19.0,0.1755725190839694,6,1.5605406960023007
"Lightermans Road, Millwall",6056,16.546448087431695,0.4362837413684871,0.3283113622096673,BikePoints_475,51.499041,-0.020157,31.0,0.1755725190839694,6,0.5337563899171515
"Limburg Road, Clapham Junction",3353,9.16120218579235,0.502734375,0.27734375,BikePoints_866,51.461923,-0.165297,21.0,0.3854961832061068,3,0.436247723132969
"Limerston Street, West Chelsea",17354,47.41530054644809,0.4646993729251198,0.1937292511988196,BikePoints_573,51.485587,-0.18119,18.0,0.3854961832061068,3,2.6341833636915606
"Lincoln's Inn Fields, Holborn",10218,27.918032786885245,0.4838938053097345,0.1447787610619469,BikePoints_809,51.516277,-0.118272,28.0,0.4885496183206106,16,0.997072599531616
"Lindfield Street, Poplar",9107,24.882513661202186,0.5188653637350705,0.2577361563517915,BikePoints_469,51.513757,-0.020467,44.0,0.1717557251908397,2,0.5655116741182314
"Lisson Grove, St. John's Wood",5425,14.8224043715847,0.46823914058851,0.270901447921532,BikePoints_60,51.526448,-0.17219,18.0,0.2175572519083969,7,0.8234669095324834
"Little Argyll Street, West End",25807,70.51092896174863,0.4334351811436054,0.2811484553082108,BikePoints_116,51.514499,-0.141423,21.0,0.2137404580152671,10,3.357663283892792
"Little Brook Green, Brook Green",7361,20.11202185792349,0.414423396477235,0.2318045862412761,BikePoints_775,51.496664,-0.223868,33.0,0.2022900763358778,3,0.6094552078158634
"Liverpool Road (N1 Centre), Angel",16032,43.80327868852459,0.4067446662078458,0.2928806301139405,BikePoints_234,51.534504,-0.106992,24.0,0.1793893129770992,5,1.825136612021858
"Lollard Street, Vauxhall",12763,34.87158469945355,0.507274946024594,0.2484746080916174,BikePoints_117,51.49288,-0.114934,25.0,0.1793893129770992,7,1.394863387978142
"London Fields, Hackney Central",24322,66.4535519125683,0.4476352220678297,0.2963820698883228,BikePoints_614,51.54119,-0.058826,21.0,0.1717557251908397,1,3.1644548529794427
"London Street, Paddington",26560,72.56830601092896,0.4912991656734207,0.2266030989272944,BikePoints_752,51.515117,-0.173712,19.0,0.1679389312977099,7,3.8193845268909983
"London Zoo Car Park, The Regent's Park",6601,18.03551912568306,0.4322393822393822,0.3274131274131274,BikePoints_343,51.536922,-0.150181,36.0,0.2022900763358778,4,0.500986642380085
"London Zoo,  The Regent's Park",6029,16.472677595628415,0.4018994172242607,0.3636952298726527,BikePoints_271,51.535836,-0.156285,32.0,0.2786259541984733,2,0.514771174863388
"Long Lane , Bermondsey",9517,26.00273224043716,0.5184099885335711,0.214931838450758,BikePoints_308,51.499075,-0.085666,20.0,0.1717557251908397,6,1.300136612021858
"Longford Street, The Regent's Park",7094,19.382513661202186,0.3564288176490865,0.2378490175801448,BikePoints_76,51.525595,-0.144083,21.0,0.2137404580152671,4,0.9229768410096278
"Lord's, St. John's Wood",3012,8.229508196721312,0.3977324263038548,0.2417233560090703,BikePoints_363,51.529121,-0.171185,24.0,0.4885496183206106,6,0.342896174863388
"Lots Road, West Chelsea",6386,17.44808743169399,0.4859359844810863,0.2517943743937924,BikePoints_746,51.479573,-0.179038,24.0,0.1717557251908397,5,0.7270036429872495
"Lower Marsh, Waterloo",10610,28.989071038251367,0.4508526764566556,0.2311700615821885,BikePoints_870,51.500139,-0.113935,17.0,0.1908396946564885,10,1.7052394728383158
"Lower Thames Street, Monument",7248,19.80327868852459,0.3944181147972617,0.1874670879410216,BikePoints_276,51.509301,-0.084985,24.0,0.3893129770992366,3,0.8251366120218578
"Macclesfield Rd, St Lukes",15566,42.53005464480874,0.5189668465690054,0.215420200462606,BikePoints_351,51.529423,-0.097122,28.0,0.1641221374045801,6,1.5189305230288837
"Maida Vale, Maida Vale",15583,42.57650273224044,0.5057864710676446,0.2550122249388753,BikePoints_8,51.529857,-0.183486,39.0,0.1641221374045801,1,1.0917051982625754
"Malet Street, Bloomsbury",20161,55.08469945355191,0.4477915143072726,0.1505601021533461,BikePoints_12,51.52168,-0.130431,49.0,0.1946564885496183,10,1.1241775398684064
"Mallory Street, Marylebone",5737,15.674863387978142,0.4668743509865005,0.2471443406022845,BikePoints_208,51.525051,-0.166304,20.0,0.1793893129770992,6,0.7837431693989071
"Malmesbury Road, Bow",2312,6.316939890710382,0.410882842865075,0.3048306496390894,BikePoints_472,51.529452,-0.027616,21.0,0.4045801526717557,4,0.3008066614623991
"Manbre Road, Hammersmith",5545,15.150273224043715,0.534307215582116,0.2474546259406817,BikePoints_599,51.485743,-0.223616,28.0,0.2175572519083969,5,0.5410811865729899
"Manresa Road, Chelsea",9156,25.016393442622952,0.4518400425136176,0.2428590407865019,BikePoints_529,51.486892,-0.170983,18.0,0.1908396946564885,6,1.3897996357012752
"Maplin Street, Mile End",19774,54.02732240437158,0.3570725101563461,0.293918503016127,BikePoints_492,51.525501,-0.032267,39.0,0.1717557251908397,4,1.3853159590864508
"Margery Street, Clerkenwell",7573,20.69125683060109,0.5333880229696473,0.2479081214109926,BikePoints_204,51.526599,-0.112432,19.0,0.1717557251908397,8,1.0890135174000577
"Marloes Road, Kensington",4782,13.065573770491802,0.4256270176309908,0.2644648621802831,BikePoints_384,51.496481,-0.192404,15.0,0.2213740458015267,7,0.8710382513661201
"Marylebone Lane, Marylebone",12813,35.00819672131148,0.4538245817619186,0.2070399381104342,BikePoints_301,51.514759,-0.148105,24.0,0.2099236641221374,10,1.4586748633879782
"Merchant Street, Bow",4312,11.781420765027322,0.4001178550383029,0.2522097819681791,BikePoints_497,51.526578,-0.027581,27.0,0.3396946564885496,5,0.4363489172232341
"Mexfield Road, East Putney",3009,8.221311475409836,0.5546938775510204,0.2575510204081632,BikePoints_704,51.45682,-0.202802,18.0,0.2022900763358778,2,0.4567395264116575
"Michael Road, Walham Green",6546,17.885245901639344,0.4772303098170959,0.2640910787607316,BikePoints_731,51.477276,-0.18921,37.0,0.1793893129770992,5,0.4833850243686309
"Mile End Park Leisure Centre, Mile End",10324,28.207650273224044,0.45867460908414,0.2670637875403326,BikePoints_763,51.520597,-0.032566,47.0,0.183206106870229,4,0.6001627717707243
"Mile End Stadium, Mile End",9572,26.15300546448088,0.4885980824047681,0.3022803835190464,BikePoints_712,51.518541,-0.034903,22.0,0.183206106870229,5,1.188772975658222
"Millbank Tower, Pimlico",9832,26.863387978142075,0.5320553510219627,0.250983877110575,BikePoints_376,51.491884,-0.125674,24.0,0.2748091603053435,9,1.1193078324225865
"Millennium Hotel, Mayfair",5749,15.707650273224044,0.4974630021141649,0.1486257928118393,BikePoints_366,51.510919,-0.151126,27.0,0.4007633587786259,11,0.5817648249342239
"Millharbour, Millwall",1877,5.128415300546448,0.4875420875420875,0.3205387205387205,BikePoints_473,51.496137,-0.019355,19.0,0.3015267175572519,3,0.2699165947656025
"Milroy Walk, South Bank",10139,27.702185792349727,0.4652996845425867,0.2071099247755399,BikePoints_195,51.507244,-0.106237,30.0,0.2251908396946564,8,0.9234061930783244
"Monier Road, Hackney Wick",10598,28.956284153005463,0.4394671696333844,0.3362018153954969,BikePoints_783,51.540311,-0.02163,27.0,0.1679389312977099,0,1.072454968629832
"Montpelier Street, Knightsbridge",14209,38.822404371584696,0.460859588738858,0.2444620951372341,BikePoints_292,51.498884,-0.165471,16.0,0.2213740458015267,3,2.4264002732240435
"Montserrat Road , Putney",3663,10.008196721311476,0.4412148922273024,0.3109079033311561,BikePoints_709,51.463211,-0.21555,23.0,0.2977099236641221,7,0.4351389878831077
"Monument Street, Monument",15773,43.09562841530055,0.521487012471205,0.2189212804829613,BikePoints_587,51.50964,-0.08497,22.0,0.2061068702290076,3,1.95889220069548
"Moor Street, Soho",20743,56.67486338797814,0.3196741098370549,0.2917923958961979,BikePoints_386,51.513527,-0.13011,16.0,0.2480916030534351,8,3.542178961748634
"Moorfields, Moorgate",23522,64.26775956284153,0.5840914998700286,0.1011697426566155,BikePoints_215,51.519069,-0.088285,54.0,0.1908396946564885,11,1.1901436956081766
"Morie Street, Wandsworth",2401,6.560109289617486,0.4690440812283308,0.2704309063893016,BikePoints_629,51.459953,-0.190184,28.0,0.2442748091603053,4,0.2342896174863387
"Mostyn Grove, Bow",6648,18.16393442622951,0.5169929811599556,0.2705947543405984,BikePoints_470,51.530535,-0.025492,46.0,0.183206106870229,4,0.3948681397006415
"Mudchute DLR, Cubitt Town",2067,5.647540983606557,0.4283935242839352,0.3542963885429638,BikePoints_586,51.490645,-0.014582,31.0,0.465648854961832,3,0.1821787414066631
"Murray Grove , Hoxton",9935,27.1448087431694,0.4865620819652195,0.2237626170497385,BikePoints_63,51.53089,-0.089782,27.0,0.1870229007633587,9,1.0053632867840518
"Museum of London, Barbican",15252,41.67213114754098,0.5281559655200193,0.0999758317892532,BikePoints_126,51.517821,-0.096496,52.0,0.1755725190839694,12,0.8013871374527112
"Nantes Close, Wandsworth",4259,11.636612021857925,0.5197821100917431,0.2763761467889908,BikePoints_623,51.46193,-0.180791,22.0,0.1908396946564885,5,0.5289369100844511
"Napier Avenue, Millwall",2483,6.784153005464481,0.4721925133689839,0.3422459893048128,BikePoints_454,51.487679,-0.021582,20.0,0.2824427480916031,1,0.3392076502732241
"Natural History Museum, South Kensington",13499,36.88251366120219,0.4675572519083969,0.1695870922970159,BikePoints_378,51.495592,-0.179077,42.0,0.2709923664122137,11,0.8781550871714807
"Naval Row, Blackwall",3395,9.275956284153006,0.4084354722422494,0.3114635904830569,BikePoints_538,51.508981,-0.00699,21.0,0.3969465648854962,2,0.441712204007286
"Nesham Street, Wapping",18690,51.0655737704918,0.4802171211823948,0.2499509515401216,BikePoints_46,51.507131,-0.06691,16.0,0.1717557251908397,5,3.1915983606557377
"Nevern Place, Earl's Court",5972,16.316939890710383,0.3893877551020408,0.3055102040816326,BikePoints_332,51.493343,-0.194757,20.0,0.2022900763358778,8,0.8158469945355191
"Neville Gill Close, Wandsworth",5855,15.997267759562842,0.5168228279386712,0.2793867120954003,BikePoints_684,51.454752,-0.195197,32.0,0.1717557251908397,2,0.4999146174863388
"New Cavendish Street, Marylebone",10027,27.396174863387976,0.4693568726355611,0.1934426229508196,BikePoints_581,51.519167,-0.147983,18.0,0.2709923664122137,9,1.5220097146326654
"New Fetter Lane, Holborn",11218,30.650273224043715,0.6073287077189939,0.0826105810928014,BikePoints_546,51.517428,-0.107987,21.0,0.2900763358778626,8,1.4595368201925578
"New Globe Walk, Bankside",7744,21.15846994535519,0.4958610615159877,0.2171725369258237,BikePoints_9,51.507385,-0.09644,19.0,0.2137404580152671,9,1.1136036813344836
"New Inn Yard, Shoreditch",13046,35.6448087431694,0.4078325455773126,0.2201215395003376,BikePoints_58,51.524526,-0.079248,20.0,0.1946564885496183,10,1.78224043715847
"New Kent Road, The Borough",9689,26.47267759562841,0.485929648241206,0.2518844221105528,BikePoints_156,51.494436,-0.092921,33.0,0.1717557251908397,7,0.8022023513826791
"New North Road 2, Hoxton",7696,21.027322404371585,0.4382022471910112,0.2567985670086305,BikePoints_328,51.53114,-0.086016,22.0,0.183206106870229,7,0.9557873820168902
"New Road 1 , Whitechapel",15986,43.6775956284153,0.379716432943364,0.2619508793677849,BikePoints_206,51.518154,-0.062697,36.0,0.1679389312977099,5,1.2132665452337583
